repo_name,act_type,isbot,date_month,activity
sanusb-grupo/wireless-monitor,CODE,0,2021-09,3
sebdesign/artisan-cloudflare,CODE,0,2016-11,11
sebdesign/artisan-cloudflare,CODE,0,2017-01,6
sebdesign/artisan-cloudflare,NON_CODE,0,2017-03,3
sebdesign/artisan-cloudflare,CODE,0,2017-08,4
sebdesign/artisan-cloudflare,NON_CODE,0,2017-12,2
sebdesign/artisan-cloudflare,CODE,0,2018-02,3
sebdesign/artisan-cloudflare,NON_CODE,0,2018-02,4
sebdesign/artisan-cloudflare,NON_CODE,0,2018-03,1
sebdesign/artisan-cloudflare,CODE,0,2018-07,2
sebdesign/artisan-cloudflare,NON_CODE,0,2018-07,5
sebdesign/artisan-cloudflare,CODE,0,2018-08,3
sebdesign/artisan-cloudflare,NON_CODE,0,2018-08,2
sebdesign/artisan-cloudflare,CODE,0,2018-09,1
sebdesign/artisan-cloudflare,CODE,0,2019-02,2
sebdesign/artisan-cloudflare,NON_CODE,0,2019-06,6
sebdesign/artisan-cloudflare,CODE,0,2019-08,1
sebdesign/artisan-cloudflare,CODE,0,2019-09,7
sebdesign/artisan-cloudflare,CODE,0,2019-11,5
sebdesign/artisan-cloudflare,NON_CODE,0,2019-11,3
sebdesign/artisan-cloudflare,CODE,0,2020-03,3
sebdesign/artisan-cloudflare,NON_CODE,0,2020-04,3
sebdesign/artisan-cloudflare,CODE,0,2020-07,4
sebdesign/artisan-cloudflare,NON_CODE,0,2020-07,3
sebdesign/artisan-cloudflare,CODE,0,2020-09,3
sebdesign/artisan-cloudflare,NON_CODE,0,2020-09,2
sebdesign/artisan-cloudflare,CODE,0,2020-11,1
sebdesign/artisan-cloudflare,NON_CODE,0,2020-11,2
sebdesign/artisan-cloudflare,CODE,0,2020-12,1
