repo_name,act_type,isbot,date_month,activity
duracelltomi/gtm4wp,NON_CODE,0,2020-05,2
duracelltomi/gtm4wp,CODE,0,2020-06,8
duracelltomi/gtm4wp,NON_CODE,0,2020-06,4
duracelltomi/gtm4wp,NON_CODE,1,2020-06,2
duracelltomi/gtm4wp,CODE,0,2020-07,1
duracelltomi/gtm4wp,NON_CODE,0,2020-07,2
duracelltomi/gtm4wp,NON_CODE,0,2020-08,4
duracelltomi/gtm4wp,CODE,0,2020-09,2
duracelltomi/gtm4wp,NON_CODE,0,2020-09,8
duracelltomi/gtm4wp,CODE,0,2020-10,1
duracelltomi/gtm4wp,NON_CODE,0,2020-11,4
duracelltomi/gtm4wp,NON_CODE,0,2020-12,2
duracelltomi/gtm4wp,NON_CODE,0,2021-01,9
duracelltomi/gtm4wp,NON_CODE,0,2021-02,2
duracelltomi/gtm4wp,CODE,0,2021-03,9
duracelltomi/gtm4wp,NON_CODE,0,2021-03,26
duracelltomi/gtm4wp,CODE,0,2021-04,22
duracelltomi/gtm4wp,NON_CODE,0,2021-04,7
duracelltomi/gtm4wp,CODE,0,2021-05,37
